0 : 0 : 1 : 16.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.768,145.00,16.00,209.00,25.50
0 : 0 : 1 : 16.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 16.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.192,146.00,15.00,209.00,25.50
0 : 0 : 1 : 19.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 19.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 20.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.64,146.00,15.00,209.00,25.50
0 : 0 : 1 : 21.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.640,146.00,15.00,209.00,25.50
0 : 0 : 1 : 21.704,146.00,15.00,209.00,25.50
0 : 0 : 1 : 21.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 21.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 22.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 25.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.640,146.00,15.00,209.00,25.50
0 : 0 : 1 : 26.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 26.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 27.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 28.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 31.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 32.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.384,146.00,15.00,209.00,25.50
0 : 0 : 1 : 33.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.704,145.00,16.00,209.00,25.50
0 : 0 : 1 : 33.768,146.00,15.00,209.00,25.50
0 : 0 : 1 : 33.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 33.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.704,146.00,15.00,209.00,25.50
0 : 0 : 1 : 34.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 34.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 37.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 38.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 39.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.640,146.00,15.00,209.00,25.50
0 : 0 : 1 : 40.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 40.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.448,146.00,15.00,209.00,25.50
0 : 0 : 1 : 43.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 43.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.768,146.00,15.00,209.00,25.50
0 : 0 : 1 : 44.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 44.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 45.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.0,146.00,15.00,209.00,25.50
0 : 0 : 1 : 46.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.448,146.00,15.00,209.00,25.50
0 : 0 : 1 : 46.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 46.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 49.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 50.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.320,146.00,15.00,209.00,25.50
0 : 0 : 1 : 51.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 51.896,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.64,146.00,15.00,209.00,25.50
0 : 0 : 1 : 52.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 52.896,146.00,15.00,209.00,25.50
0 : 0 : 1 : 52.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.64,146.00,15.00,209.00,25.50
0 : 0 : 1 : 55.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 55.640,146.00,15.00,209.00,26.00
0 : 0 : 1 : 55.704,145.00,15.00,209.00,26.00
0 : 0 : 1 : 55.768,145.00,15.00,209.00,26.00
0 : 0 : 1 : 55.832,145.00,15.00,209.00,26.00
0 : 0 : 1 : 55.896,145.00,15.00,209.00,26.00
0 : 0 : 1 : 55.960,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.0,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.64,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.128,146.00,15.00,209.00,26.00
0 : 0 : 1 : 56.192,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.256,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.320,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.384,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.448,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.512,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.576,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.640,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.704,145.00,15.00,209.00,26.00
0 : 0 : 1 : 56.768,146.00,15.00,209.00,25.50
0 : 0 : 1 : 56.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 56.896,146.00,15.00,209.00,25.50
0 : 0 : 1 : 56.960,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.64,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.128,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.192,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.256,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.320,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.384,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.448,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.512,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.576,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.640,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.704,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.768,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.832,145.00,15.00,209.00,25.50
0 : 0 : 1 : 57.896,146.00,15.00,209.00,25.50
0 : 0 : 1 : 58.0,145.00,15.00,209.00,25.50
0 : 0 : 1 : 58.64,145.00,15.00,209.00,25.50
